部门,车牌号,油耗,,,碳排放,日期
03无排行有提醒,渝D865V3,4.05,0.73,3.088,9.129672,2019/10/23
03无排行有提醒,粤B2X562,2.26,0.73,3.088,5.0945824,2019/10/23
03无排行有提醒,粤B892VK,1.96,0.73,3.088,4.4183104,2019/10/23
03无排行有提醒,粤STC809,5.19,0.73,3.088,11.6995056,2019/10/23
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/10/23
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/10/23
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/10/23
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/10/23
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2019/10/23
03无排行有提醒,渝D865V3,4.68,0.73,3.088,10.5498432,2019/10/24
03无排行有提醒,粤B892VK,4.61,0.73,3.088,10.3920464,2019/10/24
03无排行有提醒,粤B2X562,3.27,0.73,3.088,7.3713648,2019/10/24
03无排行有提醒,粤STC809,15.78,0.73,3.088,35.5719072,2019/10/24
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/10/24
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/10/24
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/10/24
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/10/24
03无排行有提醒,粤BS207S,0,0.73,3.088,0,2019/10/24
03无排行有提醒,粤BS207S,17.28,0.73,3.088,38.9532672,2019/10/25
03无排行有提醒,渝D865V3,3.85,0.73,3.088,8.678824,2019/10/25
03无排行有提醒,粤B892VK,2.67,0.73,3.088,6.0188208,2019/10/25
03无排行有提醒,粤STC809,12.24,0.73,3.088,27.5918976,2019/10/25
03无排行有提醒,粤B2X562,0.45,0.73,3.088,1.014408,2019/10/25
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/10/25
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/10/25
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/10/25
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/10/25
03无排行有提醒,粤BS207S,3.17,0.73,3.088,7.1459408,2019/10/26
03无排行有提醒,渝D865V3,5.25,0.73,3.088,11.83476,2019/10/26
03无排行有提醒,粤B892VK,2.06,0.73,3.088,4.6437344,2019/10/26
03无排行有提醒,粤STC809,17.98,0.73,3.088,40.5312352,2019/10/26
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/10/26
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/10/26
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/10/26
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/10/26
03无排行有提醒,粤B2X562,0,0.73,3.088,0,2019/10/26
03无排行有提醒,粤BS207S,22.87,0.73,3.088,51.5544688,2019/10/27
03无排行有提醒,渝D865V3,6,0.73,3.088,13.52544,2019/10/27
03无排行有提醒,粤B892VK,2.14,0.73,3.088,4.8240736,2019/10/27
03无排行有提醒,粤B2X562,2.18,0.73,3.088,4.9142432,2019/10/27
03无排行有提醒,粤STC809,18.76,0.73,3.088,42.2895424,2019/10/27
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/10/27
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/10/27
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/10/27
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/10/27
03无排行有提醒,粤B892VK,2.46,0.73,3.088,5.5454304,2019/10/28
03无排行有提醒,渝D865V3,1.85,0.73,3.088,4.170344,2019/10/28
03无排行有提醒,粤BS207S,0.09,0.73,3.088,0.2028816,2019/10/28
03无排行有提醒,粤STC809,4.56,0.73,3.088,10.2793344,2019/10/28
03无排行有提醒,粤TEST01,0,0.73,3.088,0,2019/10/28
03无排行有提醒,粤B3AU48,0,0.73,3.088,0,2019/10/28
03无排行有提醒,粤BY1047,0,0.73,3.088,0,2019/10/28
03无排行有提醒,粤B533CJ,0,0.73,3.088,0,2019/10/28
03无排行有提醒,粤B2X562,0,0.73,3.088,0,2019/10/28
03无排行有提醒,粤B892VK,2.07,0.73,3.088,4.6662768,2019/10/29
03无排行有提醒,粤B2X562,0.46,0.73,3.088,1.0369504,2019/10/29
03无排行有提醒,粤STC809,20.82,0.73,3.088,46.9332768,2019/10/29
