部门,是否有排行,是否有提醒,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度.KM.H.,急加速,急减速,急转弯,疲劳驾驶.次数.,夜间驾驶时长.H.,日期,驾驶行为评分,插拔
04无排行无提醒,0,0,粤PR5795,0,2.46,0,0,0,0,0,0,0,0,2020/1/12,100,未拔出
04无排行无提醒,0,0,皖AT0560,579.12,22737.37,80.9,22.78,25.42,313,208,64,2,18.19,2020/1/13,37.38,未拔出
04无排行无提醒,0,0,皖AT0608,486.58,14733.4,64.62,21.23,22.92,188,304,11,2,11.43,2020/1/13,44.98,未拔出
04无排行无提醒,0,0,皖AT0658,418.28,17217.38,57.28,19.92,21,221,306,4,2,8.2,2020/1/13,57.96,未拔出
04无排行无提醒,0,0,皖AT0540,401.93,30765.29,54.26,18.18,22.11,66,43,650,1,9.59,2020/1/13,43.94,未拔出
04无排行无提醒,0,0,皖AT0565,398.79,16107.16,58.78,17.28,23.08,131,225,2,2,9.72,2020/1/13,24.42,未拔出
04无排行无提醒,0,0,皖AT0623,351.9,15637.36,43.29,13.55,25.97,270,151,5,2,13.93,2020/1/13,22.33,未拔出
04无排行无提醒,0,0,皖AT0661,296.63,15329.67,34.3,12.32,24.08,21,127,8,2,1.61,2020/1/13,44.04,未拔出
04无排行无提醒,0,0,粤B0Y92H,203.31,3779.4,30.58,6.27,32.43,36,80,0,0,1.63,2020/1/13,68.91,未拔出
04无排行无提醒,0,0,皖AT0666,166.7,13032.18,25.76,8.24,20.23,49,80,498,0,3.77,2020/1/13,31.47,未拔出
04无排行无提醒,0,0,粤BP439V,45.1,3138.4,6.05,2.43,18.56,55,69,0,0,0.84,2020/1/13,78.99,未拔出
04无排行无提醒,0,0,粤STB959,23.6,2740.63,2.86,1.37,17.23,0,5,0,0,1.37,2020/1/13,75.18,未拔出
