部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度.KM.H.,急加速,急减速,急转弯,疲劳驾驶.次数.,夜间驾驶时长.H.,日期,驾驶行为评分,插拔
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/8/27,100,未拔出
03无排行有提醒,粤STC809,0,2948.26,0,0,0,0,0,0,0,0,2020/8/27,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/8/27,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/8/27,0,拔出
03无排行有提醒,皖AT0621,686.24,64887.59,89.19,22.55,30.43,582,332,16,3,10.69,2020/8/28,39.35,未拔出
03无排行有提醒,皖AT0591,421.88,93760.83,57.78,18.14,23.26,123,272,1,2,13.47,2020/8/28,31.55,未拔出
03无排行有提醒,皖AT0563,325.6,51363.03,39.68,11.17,29.15,26,99,6,1,0,2020/8/28,63.47,未拔出
03无排行有提醒,皖AT0596,323.34,67399.21,45.05,12.35,26.18,195,303,19,1,1.55,2020/8/28,48.21,未拔出
03无排行有提醒,皖AT0632,275.9,73210.65,40.53,10.78,25.59,43,71,59,1,3.92,2020/8/28,56.6,未拔出
03无排行有提醒,皖AT0631,262.12,55134.51,36.24,9.81,26.72,141,117,0,2,0.28,2020/8/28,21.75,未拔出
03无排行有提醒,皖AT0549,0,77510.28,0,0,0,0,0,0,0,0,2020/8/28,100,未拔出
03无排行有提醒,渝D865V3,0,2257.35,0,0,0,0,0,0,0,0,2020/8/28,100,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/8/28,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/8/28,100,未拔出
03无排行有提醒,皖AT0579,0,53663.92,0,0,0,0,0,0,0,0,2020/8/28,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/8/28,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/8/28,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/8/28,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/8/28,100,未拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/8/28,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/8/28,100,未拔出
03无排行有提醒,粤STC809,0,2948.26,0,0,0,0,0,0,0,0,2020/8/28,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/8/28,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/8/28,0,拔出
03无排行有提醒,皖AT0591,443.64,94204.47,60.58,18.08,24.54,126,294,4,2,4.98,2020/8/29,43.12,未拔出
03无排行有提醒,皖AT0596,342.83,67742.04,45.77,12.8,26.78,165,350,23,0,1.35,2020/8/29,49.18,未拔出
03无排行有提醒,皖AT0621,335.39,65222.98,44.76,11.64,28.81,241,169,10,0,1.88,2020/8/29,65.93,未拔出
03无排行有提醒,皖AT0632,264.83,73475.48,43.64,11.97,22.12,48,86,43,1,3.91,2020/8/29,62.51,未拔出
03无排行有提醒,皖AT0631,211.73,55346.32,31.12,8.77,24.14,123,154,1,1,0.34,2020/8/29,37.49,未拔出
03无排行有提醒,皖AT0563,152.5,51515.53,20.05,6.38,23.9,13,65,1,0,0.09,2020/8/29,72.35,未拔出
03无排行有提醒,皖AT0549,0,77510.28,0,0,0,0,0,0,0,0,2020/8/29,100,未拔出
03无排行有提醒,渝D865V3,0,2257.35,0,0,0,0,0,0,0,0,2020/8/29,100,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/8/29,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/8/29,100,未拔出
03无排行有提醒,皖AT0579,0,53663.92,0,0,0,0,0,0,0,0,2020/8/29,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/8/29,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/8/29,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/8/29,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/8/29,100,未拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/8/29,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/8/29,100,未拔出
03无排行有提醒,粤STC809,0,2948.26,0,0,0,0,0,0,0,0,2020/8/29,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/8/29,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/8/29,0,拔出
03无排行有提醒,皖AT0621,406.37,65629.35,53.54,12.06,33.7,286,161,12,0,3.46,2020/8/30,61.22,未拔出
03无排行有提醒,皖AT0596,347.41,68089.45,42.61,12.15,28.59,150,333,12,1,4.04,2020/8/30,34.44,未拔出
03无排行有提醒,皖AT0631,243.92,55590.35,35.14,10.06,24.25,127,115,0,2,0.51,2020/8/30,32.89,未拔出
03无排行有提醒,皖AT0632,209.17,73684.65,29.05,7.87,26.58,15,45,67,0,4.31,2020/8/30,65.91,未拔出
03无排行有提醒,皖AT0591,186.76,94391.23,22.75,7.36,25.38,56,101,0,1,5.97,2020/8/30,-6.12,未拔出
03无排行有提醒,皖AT0563,62.29,51577.82,6.31,1.82,34.23,1,10,0,0,0.32,2020/8/30,88.65,未拔出
03无排行有提醒,皖AT0549,0,77510.28,0,0,0,0,0,0,0,0,2020/8/30,100,未拔出
03无排行有提醒,渝D865V3,0,2257.35,0,0,0,0,0,0,0,0,2020/8/30,100,未拔出
03无排行有提醒,皖AT0579,0,53663.92,0,0,0,0,0,0,0,0,2020/8/30,100,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/8/30,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/8/30,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/8/30,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/8/30,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/8/30,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/8/30,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/8/30,0,拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/8/30,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/8/30,100,未拔出
03无排行有提醒,粤STC809,0,2948.26,0,0,0,0,0,0,0,0,2020/8/30,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/8/30,100,未拔出
03无排行有提醒,皖AT0621,557.19,66186.54,76.44,18.39,30.3,484,251,16,2,6.57,2020/8/31,39.98,未拔出
03无排行有提醒,皖AT0591,483.37,94874.6,65.06,18,26.85,104,278,5,2,4.53,2020/8/31,46.63,未拔出
03无排行有提醒,皖AT0631,332.96,55923.39,48.83,13.92,23.92,149,204,1,2,1.47,2020/8/31,33.91,未拔出
03无排行有提醒,皖AT0596,279.3,68368.75,40.72,11.43,24.44,195,343,19,3,1.07,2020/8/31,41.68,未拔出
03无排行有提醒,皖AT0632,222.49,73907.14,43.22,11.99,18.56,44,66,36,1,4.21,2020/8/31,63.14,未拔出
03无排行有提醒,皖AT0563,183.93,51761.75,24.91,7.92,23.22,43,60,3,1,0,2020/8/31,40.56,未拔出
03无排行有提醒,皖AT0549,0,77510.28,0,0,0,0,0,0,0,0,2020/8/31,100,未拔出
03无排行有提醒,渝D865V3,0,2257.35,0,0,0,0,0,0,0,0,2020/8/31,100,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/8/31,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/8/31,100,未拔出
03无排行有提醒,皖AT0579,0,53663.92,0,0,0,0,0,0,0,0,2020/8/31,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/8/31,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/8/31,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/8/31,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/8/31,100,未拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/8/31,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/8/31,100,未拔出
03无排行有提醒,粤STC809,0,2948.26,0,0,0,0,0,0,0,0,2020/8/31,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/8/31,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/8/31,0,拔出
03无排行有提醒,皖AT0621,557.6,66744.14,78.26,19.17,29.09,507,282,21,2,6.59,2020/9/1,48.13,未拔出
03无排行有提醒,皖AT0591,482.12,95356.72,63.15,18.23,26.45,142,277,5,3,4.71,2020/9/1,33.32,未拔出
03无排行有提醒,皖AT0631,349.83,56273.32,47.55,14.1,24.81,277,361,1,3,1.78,2020/9/1,29.29,未拔出
03无排行有提醒,皖AT0596,312.08,68680.83,43.9,11.86,26.31,203,312,11,1,0.36,2020/9/1,50.16,未拔出
03无排行有提醒,皖AT0563,286.11,52047.86,37.32,12.02,23.8,65,121,5,2,0.25,2020/9/1,30.67,未拔出
03无排行有提醒,皖AT0632,248.9,74156.04,41.35,11.32,21.99,47,69,52,0,6.57,2020/9/1,62.82,未拔出
03无排行有提醒,皖AT0549,0,77510.28,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,渝D865V3,0,2257.35,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,皖AT0579,0,53663.92,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,粤STC809,0,2948.26,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/9/1,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/9/1,0,拔出
03无排行有提醒,皖AT0621,362.12,67106.26,49.71,12.58,28.79,322,196,3,2,1.67,2020/9/2,46.92,未拔出
03无排行有提醒,皖AT0596,359.73,69040.56,45.73,12.08,29.78,168,321,21,0,1.19,2020/9/2,56.3,未拔出
03无排行有提醒,皖AT0591,298.53,95766.3,42.91,13.22,22.58,110,193,1,1,1.69,2020/9/2,55.84,未拔出
03无排行有提醒,皖AT0563,265.96,52313.82,36.93,11.54,23.05,41,95,4,2,2.85,2020/9/2,46.35,未拔出
03无排行有提醒,皖AT0631,262.99,56536.53,38.96,12.01,21.9,154,184,0,2,0.55,2020/9/2,35.67,未拔出
03无排行有提醒,皖AT0632,228.08,74384.12,30.94,8.6,26.52,25,55,47,0,4.27,2020/9/2,61.07,未拔出
03无排行有提醒,渝D865V3,0,2257.35,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
03无排行有提醒,皖AT0549,0,77510.28,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
03无排行有提醒,皖AT0579,0,53663.92,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
03无排行有提醒,粤STC809,0,2948.26,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/9/2,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/9/2,0,拔出
03无排行有提醒,皖AT0591,519.55,96285.85,64.01,18.79,27.65,131,271,5,2,6.7,2020/9/3,24.21,未拔出
03无排行有提醒,皖AT0596,380.09,69420.65,41.83,9.49,40.05,103,219,5,0,2.94,2020/9/3,41.66,未拔出
03无排行有提醒,皖AT0621,293.4,67399.66,38.7,10.09,29.08,227,136,3,1,3.27,2020/9/3,48.64,未拔出
03无排行有提醒,皖AT0632,269.26,74666.34,46.12,13.01,20.7,57,95,62,1,7.99,2020/9/3,30.83,未拔出
03无排行有提醒,皖AT0631,121.76,56658.39,16.53,5.31,22.93,54,75,0,1,0.45,2020/9/3,54.88,未拔出
03无排行有提醒,皖AT0563,110.03,52423.85,15.72,5.46,20.15,19,54,3,1,0,2020/9/3,55,未拔出
03无排行有提醒,渝D865V3,0,2257.35,0,0,0,0,0,0,0,0,2020/9/3,100,未拔出
03无排行有提醒,皖AT0549,0,77510.28,0,0,0,0,0,0,0,0,2020/9/3,100,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/9/3,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/9/3,100,未拔出
03无排行有提醒,皖AT0579,0,53663.92,0,0,0,0,0,0,0,0,2020/9/3,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/9/3,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/9/3,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/9/3,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/9/3,100,未拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/9/3,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/9/3,100,未拔出
03无排行有提醒,粤STC809,0,2948.26,0,0,0,0,0,0,0,0,2020/9/3,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/9/3,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/9/3,0,拔出
03无排行有提醒,皖AT0621,603.6,68003.26,75.02,20.4,29.59,369,242,24,2,8.52,2020/9/4,45.33,未拔出
03无排行有提醒,皖AT0591,415.1,96700.95,57.18,18.45,22.5,166,288,5,3,5.03,2020/9/4,37.56,未拔出
03无排行有提醒,皖AT0631,298.74,56957.25,42.28,13.02,22.94,167,164,1,2,0.69,2020/9/4,28.43,未拔出
03无排行有提醒,皖AT0563,259.68,52683.53,33.31,10.91,23.8,41,69,6,2,0,2020/9/4,58.59,未拔出
03无排行有提醒,皖AT0596,256.9,69677.55,40.52,12.55,20.47,166,288,11,1,1.56,2020/9/4,57.94,未拔出
03无排行有提醒,皖AT0632,232.75,74899.09,39.17,10.71,21.73,36,64,58,1,2.77,2020/9/4,68,未拔出
03无排行有提醒,渝D865V3,0,2257.35,0,0,0,0,0,0,0,0,2020/9/4,100,未拔出
03无排行有提醒,皖AT0549,0,77510.28,0,0,0,0,0,0,0,0,2020/9/4,100,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/9/4,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/9/4,100,未拔出
03无排行有提醒,皖AT0579,0,53663.92,0,0,0,0,0,0,0,0,2020/9/4,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/9/4,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/9/4,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/9/4,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/9/4,100,未拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/9/4,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/9/4,100,未拔出
03无排行有提醒,粤STC809,0,2948.26,0,0,0,0,0,0,0,0,2020/9/4,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/9/4,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/9/4,0,拔出
03无排行有提醒,皖AT0591,502.47,97203.42,62.27,18.89,26.6,194,342,7,3,8.44,2020/9/5,15.78,未拔出
03无排行有提醒,皖AT0621,486.47,68489.73,62.83,17.48,27.83,347,212,18,3,10.21,2020/9/5,41.65,未拔出
03无排行有提醒,皖AT0596,362.66,70040.21,48.05,11.85,30.6,118,224,8,0,1.69,2020/9/5,54.84,未拔出
03无排行有提醒,皖AT0631,295.37,57252.7,43.47,12.7,23.26,187,246,2,2,3.04,2020/9/5,21.53,未拔出
03无排行有提醒,皖AT0632,241.09,75202.36,36.03,9.91,24.33,43,73,51,1,7.39,2020/9/5,38.21,未拔出
03无排行有提醒,皖AT0563,130.28,52813.81,17.82,5.78,22.54,18,35,2,1,0.11,2020/9/5,32.6,未拔出
03无排行有提醒,皖AT0549,0,77510.28,0,0,0,0,0,0,0,0,2020/9/5,100,未拔出
03无排行有提醒,渝D865V3,0,2257.35,0,0,0,0,0,0,0,0,2020/9/5,100,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/9/5,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/9/5,100,未拔出
03无排行有提醒,皖AT0579,0,53663.92,0,0,0,0,0,0,0,0,2020/9/5,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/9/5,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/9/5,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/9/5,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/9/5,100,未拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/9/5,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/9/5,100,未拔出
03无排行有提醒,粤STC809,0,2948.26,0,0,0,0,0,0,0,0,2020/9/5,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/9/5,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/9/5,0,拔出
03无排行有提醒,皖AT0591,506.54,97709.96,62.93,18.37,27.57,186,362,9,4,5.15,2020/9/6,26.27,未拔出
03无排行有提醒,皖AT0621,279.34,68769.07,40.93,12.79,21.84,249,102,10,1,5.75,2020/9/6,51.85,未拔出
03无排行有提醒,皖AT0632,277.25,75479.61,43.91,11.39,24.34,41,80,58,2,3.24,2020/9/6,52.93,未拔出
03无排行有提醒,皖AT0596,273.88,70314.09,42.3,11.36,24.11,233,318,21,2,0,2020/9/6,37.35,未拔出
03无排行有提醒,皖AT0631,255.6,57508.41,35.92,9.93,25.74,95,138,1,2,0.48,2020/9/6,35.83,未拔出
03无排行有提醒,皖AT0563,77.48,52891.29,11.19,4.22,18.36,9,34,1,0,0,2020/9/6,86.3,未拔出
03无排行有提醒,渝D865V3,0,2257.35,0,0,0,0,0,0,0,0,2020/9/6,100,未拔出
03无排行有提醒,皖AT0549,0,77510.28,0,0,0,0,0,0,0,0,2020/9/6,100,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/9/6,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/9/6,100,未拔出
03无排行有提醒,皖AT0579,0,53663.92,0,0,0,0,0,0,0,0,2020/9/6,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/9/6,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/9/6,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/9/6,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/9/6,100,未拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/9/6,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/9/6,100,未拔出
03无排行有提醒,粤STC809,0,2948.26,0,0,0,0,0,0,0,0,2020/9/6,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/9/6,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/9/6,0,拔出
03无排行有提醒,皖AT0591,382.45,98092.41,50.81,14.71,26,117,187,5,2,1.38,2020/9/7,40.96,未拔出
03无排行有提醒,皖AT0596,312.33,70626.42,44.64,12.51,24.97,176,250,9,0,2.6,2020/9/7,59.14,未拔出
03无排行有提醒,皖AT0621,245.11,69014.18,31.2,9.97,24.58,115,56,8,0,5.46,2020/9/7,71.24,未拔出
03无排行有提醒,皖AT0632,241.08,75720.69,37.57,10.32,23.36,35,53,37,1,5.2,2020/9/7,56.83,未拔出
03无排行有提醒,皖AT0563,220.95,53112.24,30.22,10.27,21.51,43,73,4,0,0.98,2020/9/7,76.13,未拔出
03无排行有提醒,皖AT0631,217.54,57726.15,28.66,7.72,28.18,104,129,1,2,0.45,2020/9/7,44.1,未拔出
03无排行有提醒,渝D865V3,0,2257.35,0,0,0,0,0,0,0,0,2020/9/7,100,未拔出
03无排行有提醒,皖AT0549,0,77510.28,0,0,0,0,0,0,0,0,2020/9/7,100,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/9/7,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/9/7,100,未拔出
03无排行有提醒,皖AT0579,0,53663.92,0,0,0,0,0,0,0,0,2020/9/7,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/9/7,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/9/7,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/9/7,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/9/7,100,未拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/9/7,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/9/7,100,未拔出
03无排行有提醒,粤STC809,0,2948.26,0,0,0,0,0,0,0,0,2020/9/7,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/9/7,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/9/7,0,拔出
03无排行有提醒,皖AT0591,385.62,98478.03,51.3,14.22,27.12,167,236,5,2,1.37,2020/9/8,28.49,未拔出
03无排行有提醒,皖AT0631,325.3,58051.58,39.97,11.25,28.92,115,196,0,1,0.21,2020/9/8,57.42,未拔出
03无排行有提醒,皖AT0596,317.37,70943.79,49.8,12.29,25.82,246,375,14,0,1.81,2020/9/8,53.23,未拔出
03无排行有提醒,皖AT0632,299.2,76019.89,48.18,12.45,24.03,48,84,65,0,5.94,2020/9/8,63.4,未拔出
03无排行有提醒,皖AT0563,251.06,53363.3,36.1,12.21,20.56,54,93,4,2,0.31,2020/9/8,47.01,未拔出
03无排行有提醒,皖AT0621,147.71,69161.89,15.9,3.84,38.47,65,43,2,0,1.2,2020/9/8,68.58,未拔出
03无排行有提醒,皖AT0549,0,77510.28,0,0,0,0,0,0,0,0,2020/9/8,100,未拔出
03无排行有提醒,渝D865V3,0,2257.35,0,0,0,0,0,0,0,0,2020/9/8,100,未拔出
03无排行有提醒,皖AT0589,0,48591.72,0,0,0,0,0,0,0,0,2020/9/8,100,未拔出
03无排行有提醒,皖AT0539,0,9817.49,0,0,0,0,0,0,0,0,2020/9/8,100,未拔出
03无排行有提醒,皖AT0579,0,53663.92,0,0,0,0,0,0,0,0,2020/9/8,100,未拔出
03无排行有提醒,皖AT0633,0,15243.41,0,0,0,0,0,0,0,0,2020/9/8,100,未拔出
03无排行有提醒,粤B2X562,0,3406.52,0,0,0,0,0,0,0,0,2020/9/8,100,未拔出
03无排行有提醒,粤B533CJ,0,228.23,0,0,0,0,0,0,0,0,2020/9/8,100,未拔出
03无排行有提醒,粤B3AU48,0,962.84,0,0,0,0,0,0,0,0,2020/9/8,100,未拔出
03无排行有提醒,粤BS207S,0,3885.93,0,0,0,0,0,0,0,0,2020/9/8,100,未拔出
03无排行有提醒,粤B892VK,0,1193.09,0,0,0,0,0,0,0,0,2020/9/8,100,未拔出
03无排行有提醒,粤STC809,0,2948.26,0,0,0,0,0,0,0,0,2020/9/8,100,未拔出
03无排行有提醒,粤BY1047,0,3.37,0,0,0,0,0,0,0,0,2020/9/8,100,未拔出
03无排行有提醒,粤TEST01,0,20754.92,0,0,0,0,0,0,0,0,2020/9/8,0,拔出
03无排行有提醒,皖AT0591,373.34,98851.37,46.94,13.74,27.17,182,227,7,2,0.93,2020/9/9,32.78,未拔出
03无排行有提醒,皖AT0621,354.69,69516.58,47.27,13.03,27.22,249,142,12,0,4.47,2020/9/9,62.13,未拔出
